Total Number of Aligned Reads:	18214	Total Number of Mapped Genomes:	2064
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|479436|org|Veillonella_parvula_DSM_2008	0.37481034277713177	0.02750631382453058	501.0	0.02745141100252553	5.490282200505106e-05	0.3748103427598353	0.016114742786545892	293.5139251141469	0.014878664763368837	0.0012627649061161743
ti|365659|org|Streptococcus_mitis_B6	0.19394881002062953	0.19770506204018887	3601.0	0.19545404633798177	0.0022510157022070936	0.016890918936409476	0.10207235353847341	1859.1458473497546	0.00010980564401010212	0.12748435269572855
ti|1046629|org|Streptococcus_salivarius_57.I	0.13037746243689366	0.11452728670253651	2086.0	0.11277039639837487	0.001756890304161634	0.02603803944904135	0.006872542587354055	125.17649068606676	0.0	0.0233336993521467
ti|388919|org|Streptococcus_sanguinis_SK36	0.09780617202013281	0.06390688481387943	1164.0	0.06269902272976831	0.0012078620841111233	0.09772857585731479	0.03702938687787443	674.4532525936049	0.022510157022070935	0.02629845174041946
ti|680646|org|Rothia_mucilaginosa_DY-18	0.05925120423663123	0.1524651367080268	2777.0	0.15208081695399145	0.0003843197540353574	0.05167060981770938	0.12612001169984755	2297.1498931010233	0.12408037773141539	0.004721642692434391
ti|467705|org|Streptococcus_gordonii_str._Challis_substr._CH1	0.05765391349989921	0.0283847589766114	517.0	0.028165147688591192	0.00021961128802020424	0.05765393631218883	0.0077907128309176255	141.90004350233363	0.006094213242560668	0.009553091028878885
ti|1114965|org|Streptococcus_parasanguinis_FW213	0.03400478981845693	0.04820467772043483	878.0	0.04683210717030856	0.0013725705501262764	0.019644325387172177	0.026540547082108453	483.40952455352334	0.010486439002964752	0.035412320193257935
ti|591365|org|Streptococcus_intermedius_JTH08	0.017395193626279615	0.02025914131986384	369.0	0.02014933567585374	0.00010980564401010212	0.01739648347976939	0.007547296482333385	137.46645812922029	0.004337322938399034	0.010047216426924344
ti|553174|org|Prevotella_melaninogenica_ATCC_25845	0.0156351509171496	0.028988690018666958	528.0	0.028988690018666958	0.0	0.015605984324608945	0.02690414488095201	490.0320948616599	0.026847479960469968	0.0007686395080707148
ti|546269|org|Filifactor_alocis_ATCC_35896	0.01080191912447003	0.0002745141100252553	5.0	0.0002745141100252553	0.0	0.01080191912447003	0.00028625853977590107	5.213913043478262	0.0002745141100252553	0.0002745141100252553
ti|431947|org|Porphyromonas_gingivalis_ATCC_33277	0.002895796539827167	0.0025255298122323485	46.0	0.0025255298122323485	0.0	0.0009652710513282003	0.0008417424164393113	15.331496373025617	0.0002745141100252553	0.0021412100581969912
ti|546271|org|Selenomonas_sputigena_ATCC_35185	0.0014866178718932813	0.0015921818381464806	29.0	0.0015921818381464806	0.0	0.0014866178718126153	0.0010152826237421907	18.49235770884026	0.000933347974085868	0.00010980564401010212
ti|246198|org|Prevotella_intermedia_17	0.0012600384569027385	0.0012627649061161743	23.0	0.0012627649061161743	0.0	0.0012600386978457747	0.001923360868653787	35.03209486166008	0.001866695948171736	0.0007686395080707148
ti|176280|org|Staphylococcus_epidermidis_ATCC_12228	0.0005870839598363782	0.005545185022510157	101.0	0.0053255737344899525	0.000988250796090919	0.0005670658423598148	7.604975279334759e-05	1.385170197378033	0.0	0.00010980564401010212
ti|176279|org|Staphylococcus_epidermidis_RP62A	0.0005870839598363782	0.0032941693203030636	60.0	0.0030745580322828594	0.000988250796090919	0.0005670658423598148	7.19634887981331e-05	1.3107429849691963	0.0	0.00016470846601515318
ti|767031|org|Prevotella_denticola_F0289	0.0005057199399546168	0.0004941253980454595	9.0	0.0004941253980454595	0.0	0.0005348862915522278	0.0010998185385780212	20.032094861660077	0.000988250796090919	0.0008235423300757659
ti|749219|org|Moraxella_catarrhalis_RH4	0.0004429907075942455	0.02904359284067201	529.0	0.02904359284067201	0.0	0.00044299070150047586	0.02157980585319559	393.0545838101045	0.020368946963873945	0.0013176677281212254
