Total Number of Aligned Reads:	23330	Total Number of Mapped Genomes:	2085
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|479436|org|Veillonella_parvula_DSM_2008	0.876212271686376	0.26562366052293185	6197.0	0.26562366052293185	0.0	0.8762122716127555	0.2479121212138264	5783.789787918569	0.236990998714102	0.012816116588084013
ti|1046629|org|Streptococcus_salivarius_57.I	0.07235287747345019	0.08842691813116159	2063.0	0.08825546506643807	0.00017145306472353194	0.022372694249488907	0.027870463329081968	650.2179094674823	0.0	0.058379768538362624
ti|546269|org|Filifactor_alocis_ATCC_35896	0.01181871053880604	0.0036862408915559366	86.0	0.0036862408915559366	0.0	0.01181871053880604	0.0039032306688943858	91.06237150530602	0.0036433776253750536	0.005015002143163309
ti|324831|org|Lactobacillus_gasseri_ATCC_33323	0.009784829517724192	0.0005143591941705958	12.0	0.0005143591941705958	0.0	0.0063632500323441464	4.582213772051283e-05	1.0690304730195643	4.2863266180882985e-05	4.2863266180882985e-05
ti|591365|org|Streptococcus_intermedius_JTH08	0.009295146358412089	0.01277325332190313	298.0	0.012730390055722246	4.2863266180882985e-05	0.00928958851129059	0.00963761538472135	224.8455669255491	0.00861551650235748	0.0033861980282897555
ti|767031|org|Prevotella_denticola_F0289	0.007878913717182499	0.269609944277754	6290.0	0.269609944277754	0.0	0.007871590240090204	0.07607358400941472	1774.7967149396454	0.07111015859408487	0.015859408486926702
ti|1114965|org|Streptococcus_parasanguinis_FW213	0.006272236740939175	0.025760822974710672	601.0	0.025760822974710672	0.0	0.0038672868540493505	0.013143658428001866	306.6415511252835	0.006129447063866267	0.01465923703386198
ti|553174|org|Prevotella_melaninogenica_ATCC_25845	0.0018058304055423358	0.0771110158594085	1799.0	0.0771110158594085	0.0	0.0018131532797042407	0.08513916480667133	1986.2967149396422	0.08229747106729533	0.014016288041148735
ti|546271|org|Selenomonas_sputigena_ATCC_35185	0.0010600778189638245	0.004929275610801543	115.0	0.004929275610801543	0.0	0.0010600778189047014	0.005633264778395934	131.42406727997715	0.004629232747535362	0.002743249035576511
ti|388919|org|Streptococcus_sanguinis_SK36	0.0008971786071945977	0.003557651093013288	83.0	0.0035147878268324047	4.2863266180882985e-05	0.0009195549606917332	0.006717154561909966	156.7112159293595	0.0036005143591941705	0.005015002143163309
ti|680646|org|Rothia_mucilaginosa_DY-18	0.0006934711606353747	0.009687098156879554	226.0	0.00964423489069867	4.2863266180882985e-05	0.0006531399888483587	0.0060850409282791965	141.96400485675366	0.006000857265323617	0.0003000428632661809
ti|365659|org|Streptococcus_mitis_B6	0.0006915549260544863	0.004543506215173596	106.0	0.004414916416630947	0.00012858979854264894	5.7855112973198295e-05	0.005036241059076608	117.49550390825725	0.0	0.007501071581654522
ti|243275|org|Treponema_denticola_ATCC_35405	0.0005457936579120441	0.009129875696528076	213.0	0.009129875696528076	0.0	0.0005457936579086615	0.009072010287183883	211.64999999999998	0.009001285897985427	0.00017145306472353194
ti|176279|org|Staphylococcus_epidermidis_RP62A	0.00017590446384793475	0.0014573510501500215	34.0	0.0014573510501500215	0.0	8.403212085958427e-05	7.227151837667718e-05	1.6860945237278786	0.0	0.00012858979854264894
ti|467705|org|Streptococcus_gordonii_str._Challis_substr._CH1	0.00016530995849270248	0.0018859837119588512	44.0	0.0018859837119588512	0.0	0.00017112374310963358	0.002738923553622095	63.89908650600348	0.0018859837119588512	0.0032147449635662236
ti|929102|org|Lactococcus_lactis_subsp._lactis_CV56	9.822411324215022e-05	0.0007715387912558937	18.0	0.0007715387912558937	0.0	2.743197662265283e-05	0.000131004374638712	3.056332060321151	0.0	0.0004286326618088298
ti|208435|org|Streptococcus_agalactiae_2603V/R	7.697568689718406e-05	0.00038576939562794685	9.0	0.00038576939562794685	0.0	2.5445960889268653e-05	0.00010555555232247878	2.46261103568343	0.0	0.0009858551221603087
ti|203275|org|Tannerella_forsythia_ATCC_43037	3.58252638015503e-05	0.0015859408486926705	37.0	0.0015859408486926705	0.0	3.582526380154419e-05	0.0017572830328311086	40.997413155949765	0.0015430775825117874	0.007372481783111873
ti|521095|org|Atopobium_parvulum_DSM_20469	2.8986684949987103e-05	0.013287612516073724	310.0	0.013287612516073724	0.0	2.8986684053511026e-05	0.012924427482694156	301.52689317125464	0.012858979854264894	8.572653236176597e-05
ti|431947|org|Porphyromonas_gingivalis_ATCC_33277	2.6904579548324877e-05	0.010544363480497214	246.0	0.010544363480497214	0.0	8.968193216408183e-06	0.0030298117614249898	70.68550839404502	0.0017573939134162024	0.008958422631804543
ti|190304|org|Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	2.4882654035999824e-05	0.1246892413201886	2909.0	0.1246892413201886	0.0	2.488265403775072e-05	0.12325332190312902	2875.5	0.12147449635662237	0.0033004714959279898
ti|360104|org|Campylobacter_concisus_13826	2.4282330882185812e-05	0.009472781825975139	221.0	0.009472781825975139	0.0	2.4278553780077405e-05	0.0026606085622198888	62.07199775659	0.0024003429061294473	0.0003000428632661809
ti|374833|org|Neisseria_meningitidis_053442	9.774330282831685e-06	0.0021431633090441492	50.0	0.0021431633090441492	0.0	1.5916308900999041e-06	0.00013831902051091228	3.2269827485195837	0.0	0.00017145306472353194
ti|908937|org|Prevotella_dentalis_DSM_3688	5.6857332042629286e-06	8.572653236176597e-05	2.0	8.572653236176597e-05	0.0	5.6857332042629286e-06	0.00047436562762063925	11.066950092389513	0.00012858979854264894	0.00017145306472353194
ti|701347|org|Enterobacter_cloacae_SCF1	2.2616051315780904e-06	0.0009001285897985426	21.0	0.0009001285897985426	0.0	2.6560535442354547e-07	6.657257000035899e-05	1.5531380581083754	0.0	0.00017145306472353194
ti|633147|org|Olsenella_uli_DSM_7084	2.189401050331679e-06	0.00017145306472353194	4.0	0.00017145306472353194	0.0	2.1894019468077444e-06	0.00029337006735951927	6.844323671497584	0.0002571795970852979	8.572653236176597e-05
ti|762051|org|Leuconostoc_kimchii_IMSNU_11154	1.129936196450223e-06	4.2863266180882985e-05	1.0	4.2863266180882985e-05	0.0	3.7064665919122696e-07	4.2863266180882985e-05	1.0	0.0	4.2863266180882985e-05
ti|862965|org|Haemophilus_parainfluenzae_T3T1	1.1293236425584346e-06	0.0012430347192456065	29.0	0.0012430347192456065	0.0	1.1275283600465243e-06	0.000524138474175308	12.228150602509936	0.0004714959279897128	4.2863266180882985e-05
ti|401473|org|Bifidobacterium_dentium_Bd1	1.0730808978819741e-06	0.0006000857265323618	14.0	8.572653236176597e-05	0.0005143591941705958	1.0658930680433754e-06	8.91498586230919e-05	2.079866201676734	8.572653236176597e-05	0.0
ti|909952|org|Propionibacterium_acnes_266	1.04370744762006e-06	0.000655212649426107	15.286111111111078	4.2863266180882985e-05	0.006000857265323617	1.0436980945417033e-06	6.954939179921159e-05	1.6225873106756064	0.0	0.0007715387912558937
ti|553199|org|Propionibacterium_acnes_SK137	1.04370744762006e-06	0.000601803659026118	14.040079365079333	0.0	0.005915130732961852	1.0436980945417033e-06	6.662589143987277e-05	1.5543820472922318	0.0	0.0007286755250750107
ti|267747|org|Propionibacterium_acnes_KPA171202	1.04370744762006e-06	0.0006597200960681444	15.391269841269807	4.2863266180882985e-05	0.006043720531504501	1.0436980945417033e-06	7.287963622455702e-05	1.7002819131189153	0.0	0.0008144020574367767
ti|1234380|org|Propionibacterium_acnes_C1	1.04370744762006e-06	0.0006125194755713387	14.29007936507933	0.0	0.006000857265323617	1.0436980945417033e-06	6.977180551377053e-05	1.6277762226362666	0.0	0.0008144020574367767
ti|1134454|org|Propionibacterium_acnes_HL096PA1	1.04370744762006e-06	0.0006293586158566855	14.682936507936473	0.0	0.006129447063866267	1.0436980945417033e-06	7.327671637276614e-05	1.7095457929766342	0.0	0.0008144020574367767
ti|1114969|org|Propionibacterium_acnes_TypeIA2_P.acn31	1.04370744762006e-06	0.0006041849515917225	14.095634920634888	0.0	0.005957993999142735	1.0436980945417033e-06	7.374418087879919e-05	1.720451739902385	0.0	0.0008572653236176596
ti|1114967|org|Propionibacterium_acnes_TypeIA2_P.acn17	1.04370744762006e-06	0.0006549575109369351	15.280158730158695	4.2863266180882985e-05	0.006000857265323617	1.0436980945417033e-06	7.138613810455683e-05	1.6654386019793108	0.0	0.0007715387912558937
ti|1114966|org|Propionibacterium_acnes_TypeIA2_P.acn33	1.04370744762006e-06	0.0006549575109369351	15.280158730158695	4.2863266180882985e-05	0.006000857265323617	1.0436980945417033e-06	7.159017605092405e-05	1.6701988072680582	0.0	0.0008144020574367767
ti|1091045|org|Propionibacterium_acnes_ATCC_11828	1.04370744762006e-06	0.0005988270433191122	13.970634920634888	0.0	0.005915130732961852	1.0436980945417033e-06	7.155543137347529e-05	1.6693882139431784	0.0	0.0008144020574367767
ti|1031709|org|Propionibacterium_acnes_6609	1.04370744762006e-06	0.0006293586158566855	14.682936507936473	0.0	0.006129447063866267	1.0436980945417033e-06	7.327671637276614e-05	1.7095457929766342	0.0	0.0008144020574367767
ti|866630|org|Haemophilus_influenzae_F3031	7.407106249933936e-08	0.0012430347192456065	29.0	0.0012430347192456065	0.0	9.526653943838566e-09	0.00023919354065795063	5.580385303549988	4.2863266180882985e-05	0.0008572653236176596
ti|927704|org|Selenomonas_ruminantium_subsp._lactilytica_TAM6421	2.3303743696839082e-08	0.002528932704672096	59.0	0.002528932704672096	0.0	2.3303841652902717e-08	0.004450943062047254	103.84050163756244	0.002957565366480926	0.0018859837119588512
ti|521097|org|Capnocytophaga_ochracea_DSM_7271	1.1472606720752368e-08	0.0006429489927132448	15.0	0.0006429489927132448	0.0	1.1472606720752368e-08	0.0006429489927132448	15.0	0.0006429489927132448	0.0
ti|548479|org|Mobiluncus_curtisii_ATCC_43063	8.814449912042785e-09	0.010758679811401628	251.0	0.010758679811401628	0.0	8.814257641129301e-09	0.008980800631270651	209.52207872754428	0.00617231033004715	0.002957565366480926
ti|523794|org|Leptotrichia_buccalis_C-1013-b	6.316717970099422e-09	0.005957993999142735	139.0	0.005957993999142735	0.0	6.316717970099422e-09	0.0060865837976853835	142.0	0.006000857265323617	0.0002143163309044149
ti|391038|org|Burkholderia_phymatum_STM815	5.131904794774526e-09	0.002314616373767681	54.0	0.002314616373767681	0.0	1.2850949628376389e-09	0.0014384187798415105	33.55831013370244	0.0	0.0015430775825117874
ti|243272|org|Mycoplasma_arthritidis_158L3-1	1.8935418062960933e-09	0.0005572224603514787	13.0	0.0005572224603514787	0.0	1.887417095421805e-09	0.0005850835833690527	13.65	0.0005572224603514787	0.00012858979854264894
ti|858619|org|Corynebacterium_variabile_DSM_44702	2.7403053535872324e-11	0.0003429061294470639	8.0	0.0003429061294470639	0.0	1.2297339799054172e-11	0.00014214288807715494	3.316193578840025	4.2863266180882985e-05	0.0002143163309044149
ti|507522|org|Klebsiella_pneumoniae_342	2.4522929624402685e-11	0.00010715816545220746	2.5	8.572653236176597e-05	4.2863266180882985e-05	2.656053544078903e-07	2.4128906671139154e-05	0.5629273926376764	0.0	0.00012858979854264894
ti|484021|org|Klebsiella_pneumoniae_subsp._pneumoniae_NTUH-K2044	2.4522929624402685e-11	6.429489927132447e-05	1.5	0.0	0.00012858979854264894	2.656053544078903e-07	2.1805163124279294e-05	0.508714455689436	0.0	0.00017145306472353194
ti|1125630|org|Klebsiella_pneumoniae_subsp._pneumoniae_HS11286	2.4522929624402685e-11	0.00012858979854264894	3.0	8.572653236176597e-05	8.572653236176597e-05	2.656053544078903e-07	2.302646022426498e-05	0.537207317032102	0.0	0.00017145306472353194
ti|557436|org|Lactobacillus_reuteri_DSM_20016	1.980933930854212e-11	0.00012858979854264894	3.0	0.00012858979854264894	0.0	8.715223316522734e-12	6.429489927132447e-05	1.5	0.0	8.572653236176597e-05
ti|1064535|org|Megasphaera_elsdenii_DSM_20460	1.9664048316036677e-11	0.005915130732961852	138.0	0.005915130732961852	0.0	9.320653744702392e-11	0.016032185307867687	374.03088323255315	0.0141020145735105	0.004114873553364766
ti|337191|org|Gordonia_sp._KTR9	1.4296090157406333e-11	0.0002143163309044149	5.0	0.0002143163309044149	0.0	9.702326543333848e-12	0.00018387604371082673	4.289828099773588	4.2863266180882985e-05	0.00017145306472353194
ti|272620|org|Klebsiella_pneumoniae_subsp._pneumoniae_MGH_78578	3.6909269155687825e-12	2.1431633090441493e-05	0.5	4.2863266180882985e-05	0.0	2.6560535440529694e-07	2.095592087854511e-05	0.48890163409645737	0.0	0.00012858979854264894
ti|1193292|org|Klebsiella_pneumoniae_subsp._pneumoniae_1084	3.6909269155687825e-12	4.2863266180882985e-05	1.0	4.2863266180882985e-05	0.0	2.6560535440529694e-07	2.3600470046201744e-05	0.5505989661778867	0.0	0.00012858979854264894
ti|1049565|org|Klebsiella_pneumoniae_KCTC_2242	3.6909269155687825e-12	2.1431633090441493e-05	0.5	4.2863266180882985e-05	0.0	2.6560535440529694e-07	2.1663583373876583e-05	0.5054114001125407	0.0	0.00012858979854264894
ti|585394|org|Roseburia_hominis_A2-183	1.76925633152794e-13	0.002528932704672096	59.0	0.002528932704672096	0.0	1.0626583344787282e-13	0.0022692414822177705	52.94140378014059	0.0019717102443206173	0.0005143591941705958
ti|246198|org|Prevotella_intermedia_17	9.384574425927028e-14	0.00917273896270896	214.0	0.00917273896270896	0.0	6.030242383586412e-10	0.18629647299355512	4346.296714939641	0.18396913844834975	0.013373339048435491
ti|471855|org|Slackia_heliotrinireducens_DSM_20476	6.931107755083119e-14	4.2863266180882985e-05	1.0	4.2863266180882985e-05	0.0	6.930596843693708e-14	5.0343693707551095e-05	1.174518374197167	4.2863266180882985e-05	8.572653236176597e-05
ti|245018|org|butyrate-producing_bacterium_SSC/2	2.7818376143216085e-14	0.0018859837119588512	44.0	0.0018859837119588512	0.0	2.1387709947071396e-14	0.0014585429631080195	34.02780732931009	0.0014573510501500215	0.0
ti|906968|org|Treponema_brennaborense_DSM_12168	1.384435529851595e-15	0.00038576939562794685	9.0	0.00038576939562794685	0.0	4.767029040158801e-15	0.00048028849382468155	11.20513056092982	0.00038576939562794685	8.572653236176597e-05
ti|471856|org|Jonesia_denitrificans_DSM_20603	1.3359389926810978e-15	0.00012858979854264894	3.0	0.00012858979854264894	0.0	1.4131564635835092e-13	0.003462012586791668	80.76875364984961	0.0009429918559794256	0.002700385769395628
